65253,Lixt,
65254,Liza,n.
65255,Lizard,n.
65256,Lizard's tail,
65257,Llama,n.
65258,Llandeilo group,
65259,Llanero,n.
65260,Llano,n.
65261,Llanos,pl. 
65262,Lloyd's,n.
65263,Lo,interj.
65264,Loach,n.
65265,Load,v.
65266,Load,v. t.
65267,Loaded,imp. & p. p.
65268,Loader,n.
65269,Loading,n.
65270,Loading,p. pr. & vb. n.
65271,Loadmanage,n.
65272,Loadsman,n.
65273,Loadstar,n.
65274,Loadstone,n.
65275,Loaf,n.
65276,Loaf,v. i.
65277,Loaf,v. t.
65278,Loafed,imp. & p. p.
65279,Loafer,n.
65280,Loafing,p. pr. & vb. n.
65281,Loam,n.
65282,Loam,v. i.
65283,Loamed,imp. & p. p.
65284,Loaming,p. pr. & vb. n.
65285,Loamy,a.
65286,Loan,n.
65287,Loan,n. t.
65288,Loanable,a.
65289,Loaned,imp. & p. p.
65290,Loanin,n.
65291,Loaning,n.
65292,Loaning,p. pr. & vb. n.
65293,Loanmonger,n.
65294,Loath,a.
65295,Loathe,v. i.
65296,Loathe,v. t.
65297,Loathed,imp. & p. p.
65298,Loather,n.
65299,Loathful,a.
65300,Loathing,n.
65301,Loathing,p. pr. & vb. n.
65302,Loathingly,adv.
65303,Loathliness,n.
65304,Loathly,a.
65305,Loathly,adv.
65306,Loathness,n.
65307,Loathsome,a.
65308,Loathy,a.
65309,Loaves,n.
65310,Loaves,pl. 
65311,Lob,n.
65312,Lob,v. t.
65313,Lobar,a.
65314,Lobate,a.
65315,Lobated,a.
65316,Lobately,adv.
65317,Lobbed,imp. & p. p.
65318,Lobbied,imp. & p. p.
65319,Lobbies,pl. 
65320,Lobbing,p. pr. & vb. n.
65321,Lobbish,a.
65322,Lobby,n.
65323,Lobby,v. i.
65324,Lobby,v. t.
65325,Lobbying,p. pr. & vb. n.
65326,Lobbyist,n.
65327,Lobcock,n.
65328,Lobe,n.
65329,Lobe-footed,a.
65330,Lobed,a.
65331,Lobefoot,n.
65332,Lobelet,n.
65333,Lobelia,n.
65334,Lobeliaceous,a.
65335,Lobelin,n.
65336,Lobeline,n.
65337,Lobiped,a.
65338,Loblolly,n.
65339,Lobosa,n. pl.
65340,Lobscouse,n.
65341,Lobsided,a.
65342,Lobspound,n.
65343,Lobster,n.
65344,Lobular,a.
65345,Lobulate,a.
65346,Lobulated,a.
65347,Lobule,n.
65348,Lobulette,n.
65349,Lobworm,n.
65350,Loca,pl. 
65351,Local,a.
65352,Local,n.
65353,Locale,n.
65354,Localism,n.
65355,Localitiees,pl. 
65356,Locality,n.
65357,Localization,n.
65358,Localize,v. t.
65359,Localized,imp. & p. p.
65360,Localizing,p. pr. & vb. n.
65361,Locally,adv.
65362,Locao,n.
65363,Locate,v. i.
65364,Locate,v. t.
65365,Located,imp. & p. p.
65366,Locating,p. pr. & vb. n.
65367,Location,n.
65368,Locative,a.
65369,Locative,n.
65370,Locator,n.
65371,Locellate,a.
65372,Loch,n.
65373,Lochaber ax,
65374,Lochaber axe,
65375,Lochage,n.
65376,Lochan,n.
65377,Loche,n.
65378,Lochia,n. pl.
65379,Lochial,a.
65380,Loci,pl. 
65381,Lock,n.
65382,Lock,v. i.
65383,Lock,v. t.
65384,Lock-down,n.
65385,Lock-weir,n.
65386,Lock hospital,
65387,Lock step,
65388,Lock stitch,
65389,Lockage,n.
65390,Locked,imp. & p. p.
65391,Locked-jaw,n.
65392,Locken,n.
65393,Locken,obs. p. p.
65394,Locker,n.
65395,Locket,n.
65396,Locking,p. pr. & vb. n.
65397,Lockjaw,n.
65398,Lockless,a.
65399,Lockman,n.
65400,Lockout,n.
65401,Lockram,n.
65402,Locksmith,n.
65403,Lockup,n.
65404,Locky,a.
65405,Loco,adv.
65406,Loco,n.
65407,Locofoco,n.
65408,Locomotion,n.
65409,Locomotive,a.
65410,Locomotive,n.
65411,Locomotiveness,n.
65412,Locomotivity,n.
65413,Locomotor,a.
65414,Loculament,n.
65415,Locular,a.
65416,Loculate,a.
65417,Locule,n.
65418,Loculi,pl. 
65419,Loculicidal,a.
65420,Loculose,a.
65421,Loculous,a.
65422,Loculus,n.
65423,Locum tenens,
65424,Locus,n.
65425,Locust,n.
65426,Locust tree,
65427,Locusta,n.
65428,Locustella,n.
65429,Locustic,a.
65430,Locusting,p. a.
65431,Locution,n.
65432,Locutory,n.
65433,Lodde,n.
65434,Lode,n.
65435,Lode-ship,n.
65436,Lodemanage,n.
65437,Lodesman,n.
65438,Lodestar,n.
65439,Lodestone,n.
65440,Lodge,n.
65441,Lodge,v. i.
65442,Lodgeable,a.
65443,Lodged,a.
65444,Lodged,imp. & p. p.
65445,Lodgement,n.
65446,Lodger,n.
65447,Lodging,n.
65448,Lodging,p. pr. & vb. n.
65449,Lodgment,v.
65450,Lodicule,n.
65451,Loellingite,n.
65452,Loess,n.
65453,Loeven's larva,
65454,Loffe,v. i.
65455,Loft,a.
65456,Loft,n.
65457,Loftily,adv.
65458,Loftiness,n.
65459,Lofty,superl.
65460,Log,n.
65461,Log,v. i.
65462,Log,v. t.
65463,Log-chip,n.
65464,Log-ship,n.
65465,Logan,n.
65466,Logaoedic,a.
65467,Logarithm,n.
65468,Logarithmetic,a.
65469,Logarithmetical,a.
65470,Logarithmetically,adv.
65471,Logarithmic,a.
65472,Logarithmical,a.
65473,Logarithmically,adv.
65474,Logcock,n.
65475,Loge,n.
65476,Loggan,n.
65477,Loggat,n.
65478,Logge,n. & v.
65479,Logged,a.
65480,Logged,imp. & p. p.
65481,Logger,n.
65482,Loggerhead,n.
65483,Loggerheaded,a.
65484,Loggerheads,n.
65485,Loggia,n.
65486,Logging,n.
65487,Logging,p. pr. & vb. n.
65488,Logic,n.
65489,Logical,a.
65490,Logicality,n.
65491,Logically,adv.
65492,Logicalness,n.
65493,Logician,n.
65494,Logics,n.
65495,Logistic,a.
65496,Logistical,a.
65497,Logistics,n.
65498,Logman,n.
65499,Logmen,pl. 
65500,Logodaedaly,n.
65501,Logogram,n.
65502,Logographer,n.
65503,Logographic,a.
65504,Logographical,a.
65505,Logography,n.
65506,Logogriph,n.
65507,Logomachist,n.
65508,Logomachy,n.
65509,Logometric,a.
65510,Logos,n.
65511,Logothete,
65512,Logotype,n.
65513,Logroll,v. i. & t.
65514,Logroller,n.
65515,Logrolling,n.
65516,Logwood,n.
65517,Logy,a.
65518,Lohock,n.
65519,Loimic,a.
65520,Loin,n.
65521,Loir,n.
65522,Loiter,v. i.
65523,Loitered,imp. & p. p.
65524,Loiterer,n.
65525,Loitering,p. pr. & vb. n.
65526,Loiteringly,adv.
65527,Lok,n.
65528,Loke,n.
65529,Loki,n.
65530,Lokorys,n.
65531,Loligo,n.
65532,Loll,v. i.
65533,Loll,v. t.
65534,Lollard,n.
65535,Lollardism,n.
65536,Lollardy,n.
65537,Lolled,imp. & p. p.
65538,Loller,n.
65539,Lolling,p. pr. & vb. n.
65540,Lollingly,adv.
65541,Lollipop,n.
65542,Lollop,v. i.
65543,Loma,n.
65544,Lomata,pl. 
65545,Lomatinous,a.
65546,Lombar-house,n.
65547,Lombard,a.
65548,Lombard,n.
65549,Lombard-house,n.
65550,Lombardeer,n.
65551,Lombardic,a.
65552,Loment,n.
65553,Lomentaceous,a.
65554,Lomonite,n.
65555,Lompish,a.
65556,Lond,n.
65557,London,n.
65558,Londoner,n.
65559,Londonism,n.
65560,Londonize,v. i.
65561,Lone,a.
65562,Lone,n.
65563,Loneliness,n.
65564,Lonely,superl.
65565,Loneness,n.
65566,Lonesome,superl.
65567,Long,a.
65568,Long,adv.
65569,Long,n.
65570,Long,prep.
65571,Long,superl.
65572,Long-armed,a.
65573,Long-breathed,a.
65574,Long-drawn,a.
65575,Long-horned,a.
65576,Long-lived,a.
65577,Long-sight,n.
65578,Long-sighted,a.
65579,Long-sightedness,n.
65580,Long-stop,n.
65581,Long-sufferance,n.
65582,Long-suffering,n.
65583,Long-tongue,n.
65584,Long-tongued,a.
65585,Long-waisted,a.
65586,Long-winded,a.
65587,Long primer,
65588,Longan,n.
65589,Longanimity,n.
65590,Longbeak,n.
65591,Longboat,n.
65592,Longbow,n.
65593,Longe,n.
65594,Longed,imp. &  p. p.
65595,Longer,n.
65596,Longeval,a.
65597,Longevity,n.
65598,Longevous,a.
65599,Longhand,n.
65600,Longheaded,a.
65601,Longhorn,n.
65602,Longicorn,a.
65603,Longicorn,n.
65604,Longicornia,n. pl.
65605,Longilateral,a.
65606,Longiloquence,n.
65607,Longimanous,a.
65608,Longimetry,n.
65609,Longing,n.
65610,Longing,p. pr. & vb. n.
65611,Longingly,adv.
65612,Longinquity,n.
65613,Longipalp,n.
65614,Longipennate,a.
65615,Longipennes,n. pl.
65616,Longipennine,a.
65617,Longiroster,n.
65618,Longirosters,pl. 
65619,Longirostral,a.
65620,Longirostres,n. pl.
65621,Longirostres,pl. 
65622,Longish,a.
65623,Longitude,n.
65624,Longitudinal,a.
65625,Longitudinal,n.
65626,Longitudinally,adv.
65627,Longlegs,n.
65628,Longly,adv.
65629,Longmynd rocks,
65630,Longness,n.
65631,Longnose,n.
65632,Longshanks,n.
65633,Longshore,a.
65634,Longshoreman,n.
65635,Longshoremen,pl. 
65636,Longsome,a.
65637,Longspun,a.
65638,Longspur,n.
65639,Longtail,n.
65640,Longulite,n.
65641,Longways,adv.
65642,Longwise,adv.
65643,Lonis quatorze,
65644,Loo,n.
65645,Loo,v. t.
65646,Loob,n.
65647,Loobies,pl. 
65648,Loobily,a.
65649,Loobily,adv.
65650,Looby,n.
65651,Looch,n.
65652,Looed,imp. & p. p.
65653,Loof,n.
65654,Loof,v. i.
65655,Looing,p. pr. & vb. n.
65656,Look,n.
65657,Look,v. i.
65658,Look,v. t.
65659,Lookdown,n.
65660,Looked,imp. & p. p.
65661,Looker,n.
65662,Looking,a.
65663,Looking,n.
65664,Looking,p. pr. & vb. n.
65665,Looking-glass,n.
65666,Lookout,n.
65667,Lool,n.
65668,Loom,n.
65669,Loom,v. i.
65670,Loom-gale,n.
65671,Loomed,imp. & p. p.
65672,Looming,n.
65673,Looming,p. pr. & vb. n.
65674,Loon,n.
65675,Loony,a.
65676,Loop,n.
65677,Loop,v. t.
65678,Looped,a.
65679,Looped,imp. & p. p.
65680,Looper,n.
65681,Loophole,n.
65682,Loopholed,a.
65683,Loopie,a.
65684,Looping,n.
65685,Looping,p. pr. & vb. n.
65686,Looplight,n.
65687,Loord,n.
65688,Loos,n.
65689,Loose,a.
65690,Loose,n.
65691,Loose,superl.
65692,Loose,v. i.
65693,Loosed,imp. & p. p.
65694,Loosely,adv.
65695,Loosen,v. i.
65696,Loosen,v. t.
65697,Loosened,imp. & p. p.
65698,Loosener,n.
65699,Looseness,n.
65700,Loosening,p. pr. & vb. n.
65701,Loosestrife,n.
65702,Loosing,p. pr. & vb. n.
65703,Loosish,a.
65704,Loot,n.
65705,Loot,v. t. & i.
65706,Looted,imp. & p. p.
65707,Looter,n.
65708,Looting,p. pr. & vb. n.
65709,Loover,n.
65710,Lop,a.
65711,Lop,n.
65712,Lop,v. i.
65713,Lop,v. t.
65714,Lope,imp.
65715,Lope,n.
65716,Lope,v. i.
65717,Lopeared,a.
65718,Loped,imp. & p. p.
65719,Lopeman,n.
65720,Loper,n.
65721,Lophine,n.
65722,Lophiomys,n.
65723,Lophobranch,a.
65724,Lophobranch,n.
65725,Lophobranchiate,a.
65726,Lophobranchii,n. pl.
65727,Lophophore,n.
65728,Lophopoda,n. pl.
65729,Lophostea,pl. 
65730,Lophosteon,n.
65731,Lophosteons,pl. 
65732,Loping,p. pr. & vb. n.
65733,Loppard,n.
65734,Lopped,imp. & p. p.
65735,Lopper,n.
65736,Lopper,v. i.
65737,Loppered,imp. & p. p.
65738,Loppering,p. pr. & vb. n.
65739,Lopping,n.
65740,Lopping,p. pr. & vb. n.
65741,Loppy,a.
65742,Lopseed,n.
65743,Lopsided,a.
65744,Loquacious,a.
65745,Loquaciously,adv.
65746,Loquaciousness,n.
65747,Loquacity,n.
65748,Loquat,n.
65749,Loral,a.
65750,Loral,n.
65751,Lorate,a.
65752,Lorcha,n.
65753,Lord,n.
65754,Lord,v. i.
65755,Lord,v. t.
65756,Lorded,imp. & p. p.
65757,Lording,n.
65758,Lording,p. pr. & vb. n.
65759,Lordkin,n.
65760,Lordlike,a.
65761,Lordliness,n.
65762,Lordling,n.
65763,Lordly,adv.
65764,Lordly,superl.
65765,Lordolatry,n.
65766,Lordosis,n.
65767,Lords and Ladies,
65768,Lordship,n.
65769,Lore,n.
65770,Lore,obs. imp. & p. p.
65771,Lore,v. t.
65772,Loreal,a.
65773,Lorel,n.
65774,Loren,obs. strong p. p.
65775,Loresman,n.
65776,Lorette,n.
65777,Lorettine,n.
65778,Lorgnette,n.
65779,Lori,n.
65780,Lorica,n.
65781,Loricae,pl. 
65782,Loricata,n. pl.
65783,Loricate,n.
65784,Loricate,v.
65785,Loricate,v. t.
65786,Loricated,imp. & p. p.
65787,Loricating,p. pr. & vb. n.
65788,Lorication,n.
65789,Lories,pl. 
65790,Lorikeet,n.
65791,Lorimer,n.
65792,Loriner,n.
65793,Loring,n.
65794,Loriot,n.
65795,Loris,n.
65796,Lorn,a.
65797,Lorrie,n.
65798,Lorries,pl. 
65799,Lorry,n.
65800,Lory,n.
65801,Los,n.
65802,Losable,a.
65803,Losange,n.
65804,Lose,v. i.
65805,Lose,v. t.
65806,Losel,a.
65807,Losel,n.
65808,Losenger,n.
65809,Losengerie,n.
65810,Loser,n.
65811,Losing,a.
65812,Losing,imp. & p. p.
65813,Losing,v. t.
65814,Losingly,adv.
65815,Loss,v. t.
65816,Lossful,a.
65817,Lossless,a.
65818,Lost,v. t.
65819,Lot,n.
65820,Lot,v. t.
65821,Lote,n.
65822,Lote,v. i.
65823,Loth,a.
65824,Lothario,n.
65825,Lothly,a.
65826,Lothsome,a.
65827,Lotion,n.
65828,Loto,n.
65829,Lotong,n.
65830,Lotophagi,n. pl.
65831,Lotos,n.
65832,Lotos-eater,n.
65833,Lotted,imp. & p. p.
65834,Lotteries,pl. 
65835,Lottery,n.
65836,Lotting,p. pr. & vb. n.
65837,Lotto,n.
65838,Loture,n.
65839,Lotus,n.
65840,Lotus-eater,n.
65841,Louchettes,n. pl.
65842,Loud,adv.
65843,Loud,superl.
65844,Loud-mouthed,a.
65845,Loud-voiced,a.
65846,Loudful,a.
65847,Loudly,adv.
65848,Loudness,n.
65849,Lough,n.
65850,Lough,obs. strong imp.
65851,Louis d'or,
65852,Louk,n.
65853,Lounge,a.
65854,Lounge,n.
65855,Lounged,imp. & p. p.
65856,Lounger,n.
65857,Lounging,p. pr. & vb. n.
65858,Loup,n.
65859,Loup-cervier,n.
65860,Loup-loup,n.
65861,Loups,n. pl.
65862,Lour,n.
65863,Louri,n.
65864,Louse,n.
65865,Louse,v. t.
65866,Lousewort,n.
65867,Lousily,adv.
65868,Lousiness,n.
65869,Lousy,a.
65870,Lout,n.
65871,Lout,v. i.
65872,Lout,v. t.
65873,Loutish,a.
65874,Loutou,n.
65875,Louver,n.
65876,Louvre,n.
65877,Lovable,a.
65878,Lovage,n.
65879,Love,n.
65880,Love,v. i.
65881,Love-drury,n.
65882,Love-making,n.
65883,Love-sick,a.
65884,Love-sickness,n.
65885,Loveable,a.
65886,Loved,imp. & p. p.
65887,Lovee,n.
65888,Loveful,a.
65889,Loveless,a.
65890,Lovelily,adv.
65891,Loveliness,n.
65892,Lovelock,n.
65893,Lovelorn,a.
65894,Lovely,adv.
65895,Lovely,superl.
65896,Lovemonger,n.
65897,Lover,n.
65898,Loverwise,adv.
65899,Lovery,n.
65900,Lovesome,a.
65901,Loving,a.
65902,Loving,p. pr. & vb. n.
65903,Loving-kindness,n.
65904,Lovingly,adv.
65905,Lovingness,n.
65906,Lovyer,n.
65907,Low,adv.
65908,Low,n.
65909,Low,superl.
65910,Low,v. i.
65911,Low,v. t.
65912,Low,
65913,Low-church,a.
65914,Low-churchism,n.
65915,Low-churchman,n.
65916,Low-churchmanship,n.
65917,Low-lived,a.
65918,Low-minded,a.
65919,Low-mindedness,n.
65920,Low-necked,a.
65921,Low-pressure,a.
65922,Low-spirited,a.
65923,Low-studded,a.
65924,Low-thoughted,a.
65925,Lowbell,n.
65926,Lowbell,v. t.
65927,Lowborn,a.
65928,Lowbred,a.
65929,Lowed,imp. & p. p.
65930,Lower,a.
65931,Lower,n.
65932,Lower,v. i.
65933,Lower-case,a.
65934,Lowered,imp. & p. p.
65935,Lowering,a.
65936,Lowering,p. pr. & vb. n.
65937,Loweringly,adv.
65938,Lowermost,superl.
65939,Lowery,a.
65940,Lowgh,
65941,Lowh,
65942,Lowing,n.
65943,Lowing,p. pr. & vb. n.
65944,Lowish,a.
65945,Lowk,n.
65946,Lowland,n.
65947,Lowlander,n.
65948,Lowlihead,n.
65949,Lowlihood,n.
65950,Lowlily,adv.
65951,Lowliness,n.
65952,Lowly,a.
65953,Lowly,adv.
65954,Lown,n.
65955,Lowness,n.
65956,Lowry,n.
65957,Loxodremism,n.
65958,Loxodromic,a.
65959,Loxodromics,n.
65960,Loxodromy,n.
65961,Loy,n.
65962,Loyal,a.
65963,Loyalist,n.
65964,Loyally,adv.
65965,Loyalness,n.
65966,Loyalty,n.
65967,Lozenge,n.
65968,Lozenge-shaped,a.
65969,Lozenged,a.
65970,Lozengy,a.
65971,Lu,n. & v. t.
65972,Lubbard,a.
65973,Lubbard,n.
65974,Lubber,n.
65975,Lubberly,a.
65976,Lubberly,adv.
65977,Lubric,a.
65978,Lubrical,a.
65979,Lubricant,a.
65980,Lubricant,n.
65981,Lubricate,v. t.
65982,Lubrication,n.
65983,Lubricator,n.
65984,Lubricitate,v. i.
65985,Lubricity,n.
65986,Lubricous,a.
65987,Lubrifaction,n.
65988,Lubrification,n.
65989,Lucarne,n.
65990,Lucchese,n. sing. & pl.
65991,Luce,n.
65992,Lucency,n.
65993,Lucent,a.
65994,Lucern,n.
65995,Lucernal,a.
65996,Lucernaria,n.
65997,Lucernarian,a.
65998,Lucernarian,n.
65999,lucernarida,n. pl.
66000,Lucerne,n.
66001,Lucid,n.
66002,Lucidity,n.
66003,Lucidly,adv.
66004,Lucidness,n.
66005,Lucifer,n.
66006,Luciferian,a.
66007,Luciferian,n.
66008,Luciferous,a.
66009,Luciferously,adv.
66010,Lucific,a.
66011,Luciform,a.
66012,Lucifrian,a.
66013,Lucimeter,n.
66014,Luck,n.
66015,Luckily,adv.
66016,Luckiness,n.
66017,Luckless,a.
66018,Lucky,superl.
66019,Lucky proach,
66020,Lucrative,a.
66021,Lucratively,adv.
66022,Lucre,n.
66023,Lucriferous,a.
66024,Lucrific,a.
66025,Luctation,n.
66026,Luctual,a.
66027,Lucubrate,n.
66028,Lucubrate,v. t.
66029,Lucubrated,imp. & p. p.
66030,Lucubrated,p. pr. & vb. n.
66031,Lucubration,n.
66032,Lucubrator,n.
66033,Lucubratory,a.
66034,Lucule,n.
66035,Luculent,a.
66036,Luculently,adv.
66037,Lucullite,n.
66038,Lucuma,n.
66039,Luddite,n.
66040,Ludibrious,a.
66041,Ludibund,a.
66042,Ludicrous,a.
66043,Ludification,n.
66044,Ludificatory,a.
66045,Ludlamite,n.
66046,Ludlow group,
66047,Ludwigite,n.
66048,Lues,n.
66049,Luff,n.
66050,Luff,v. i.
66051,Luffed,imp. & p. p.
66052,Luffer,n.
66053,Luffing,p. pr. & vb. n.
66054,Lug,n.
66055,Lug,v. i.
66056,Luggage,n.
66057,Lugged,imp. & p. p.
66058,Lugger,n.
66059,Lugging,p. pr. & vb. n.
66060,Lugmark,n.
66061,Lugsail,n.
66062,Lugubrious,a.
66063,Lugworm,n.
66064,Luke,a.
66065,Lukewarm,a.
66066,Lull,n.
66067,Lull,v. i.
66068,Lull,v. t.
66069,lullaby,v. t.
66070,Lulled,imp. & p. p.
66071,Luller,n.
66072,Lulling,p. pr. & vb. n.
66073,Lullingly,adv.
66074,Lum,n.
66075,Lumachel,n.
66076,Lumachella,n.
66077,Lumbaginous,a.
66078,Lumbago,n.
66079,Lumbal,a.
66080,Lumbar,a.
66081,Lumber,b. t.
66082,Lumber,n.
66083,Lumber,v. i.
66084,Lumbered,imp. & p. p.
66085,Lumberer,n.
66086,Lumbering,n.
66087,Lumbering,p. pr. & vb. n.
66088,Lumberman,n.
66089,Lumbermen,pl. 
66090,Lumbosacral,n.
66091,Lumbric,n.
66092,Lumbrical,a.
66093,Lumbrical,n.
66094,Lumbriciform,a.
66095,Lumbricoid,a.
66096,Lumbricus,n.
66097,Luminant,a.
66098,Luminaries,pl. 
66099,Luminary,n.
66100,Luminate,v. t.
66101,Lumination,n.
66102,Lumine,v. i.
66103,Luminiferous,a.
66104,Luminosity,n.
66105,Luminous,a.
66106,Lummox,n.
66107,Lump,n.
66108,Lump,v. i.
66109,Lumped,imp. & p. p.
66110,Lumper,n.
66111,Lumpfish,n.
66112,Lumping,a.
66113,Lumping,p. pr. & vb. n.
66114,Lumpish,a.
66115,Lumpsucker,n.
66116,Lumpy,superl.
66117,Luna,n.
66118,Lunacies,pl. 
66119,Lunacy,n.
66120,Lunar,a.
66121,Lunar,n.
66122,Lunarian,n.
66123,Lunary,a.
66124,Lunary,n.
66125,Lunate,a.
66126,Lunated,a.
66127,Lunatic,a.
66128,Lunatic,n.
66129,Lunation,n.
66130,Lunch,n.
66131,Lunch,v. i.
66132,Lunched,imp. & p. p.
66133,Luncheon,n.
66134,Luncheon,v. i.
66135,Lunching,p. pr. & vb. n.
66136,Lune,n.
66137,Lunet,n.
66138,Lunette,n.
66139,Lung,n.
66140,Lung-grown,a.
66141,Lunge,n.
66142,Lunge,v. i.
66143,Lunge,v. t.
66144,Lunged,a.
66145,Lunged,imp. & p. p.
66146,Lungfish,n.
66147,Lungie,n.
66148,Lunging,p. pr. & vb. n.
66149,Lungis,n.
66150,Lungless,a.
66151,Lungoor,n.
66152,Lungworm,n.
66153,Lungwort,n.
66154,Lunicurrent,a.
66155,Luniform,a.
66156,Lunisolar,a.
66157,Lunistice,n.
66158,Lunitidal,a.
66159,Lunt,n.
66160,Lunula,n.
66161,Lunulae,pl. 
66162,Lunular,a.
66163,Lunulate,a.
66164,Lunulated,a.
66165,Lunule,n.
66166,Lunulet,n.
66167,Lunulite,n.
66168,Luny,a.
66169,Lupercal,a.
66170,Lupercal,n.
66171,Lupercalia,n. pl.
66172,Lupine,n.
66173,Lupinin,n.
66174,Lupinine,n.
66175,Lupulin,n.
66176,Lupuline,n.
66177,Lupulinic,a.
66178,Lupus,n.
66179,Lurcation,n.
66180,Lurch,n.
66181,Lurch,v. i.
66182,Lurch,v. t.
66183,Lurched,imp. & p. p.
66184,Lurcher,n.
66185,Lurching,p. pr. & vb. n.
66186,Lurchline,n.
66187,Lurdan,a.
66188,Lurdan,n.
66189,Lure,n.
66190,Lure,v. i.
66191,Lured,imp. & p. p.
66192,Lurg,n.
66193,Lurid,a.
66194,Luring,p. pr. & vb. n.
66195,Lurk,v. i.
66196,Lurked,imp. & p. p.
66197,Lurker,n.
66198,Lurking,p. pr. & vb. n.
66199,Lurry,n.
66200,Luscious,a.
66201,Lusern,n.
66202,Lush,a.
66203,Lushburg,n.
66204,Lusitanian,a.
66205,Lusitanian,n.
66206,Lusk,a.
66207,Lusk,n.
66208,Lusk,v. i.
66209,Luskish,a.
66210,Lusorious,a.
66211,Lusory,a.
66212,Lussheburgh,n.
66213,Lust,n.
66214,Lusted,imp. & p. p.
66215,Luster,n.
66216,Luster,v. t.
66217,Luster Lustre,n.
66218,Lustering,n.
66219,Lustering,p. pr. & vb. n.
66220,Lusterless,a.
66221,Lustful,a.
66222,Lustic,a.
66223,Lustihead,n.
66224,Lustihood,n.
66225,Lustily,adv.
66226,Lustiness,n.
66227,Lusting,p. pr. & vb. n.
66228,Lustless,a.
66229,Lustra,pl. 
66230,Lustral,a.
66231,Lustrate,v. t.
66232,Lustrated,imp. & p. p.
66233,Lustrating,p. pr. & vb. n.
66234,Lustration,n.
66235,Lustre,n.
66236,Lustre,v. t.
66237,Lustred,imp. & p. p.
66238,Lustreless,a.
66239,Lustrical,a.
66240,Lustring,n.
66241,Lustring,
66242,Lustrous,a.
66243,Lustrum,n.
66244,Lustrums,pl. 
66245,Lustwort,n.
66246,Lusty,superl.
66247,Lusus naturae,
66248,Lutanist,n.
66249,Lutarious,a.
66250,Lutation,n.
66251,Lute,n.
66252,Lute,v. i.
66253,Lute,v. t.
66254,Lute-backed,a.
66255,Luted,imp. & p. p.
66256,Luteic,a.
66257,Lutein,n.
66258,Lutenist,n.
66259,Luteo-,
66260,Luteocobaltic,a.
66261,Luteolin,n.
66262,Luteous,a.
66263,Luter,n.
66264,Lutescent,a.
66265,Lutestring,n.
66266,Luth,n.
66267,Lutheran,a.
66268,Lutheran,n.
66269,Lutheranism,n.
66270,Lutherism,n.
66271,Luthern,n.
66272,Lutidine,n.
66273,Luting,n.
66274,Luting,p. pr. & vb. n.
66275,Lutist,n.
66276,Lutose,a.
66277,Lutulence,n.
66278,Lutulent,a.
66279,Luwack,n.
66280,Lux,v. t.
66281,Luxate,a.
66282,Luxate,v. t.
66283,Luxated,imp. & p. p.
66284,Luxating,p. pr. & vb. n.
66285,Luxation,n.
66286,Luxe,n.
66287,Luxive,a.
66288,Luxullianite,n.
66289,Luxuriance,n.
66290,Luxuriancy,n.
66291,Luxuriant,a.
66292,Luxuriantly,adv.
66293,Luxuriate,v. i.
66294,Luxuriated,imp. & p. p.
66295,Luxuriating,p. pr. & vb. n.
66296,Luxuriation,n.
66297,Luxuries,pl. 
66298,Luxuriety,n.
66299,Luxurious,a.
66300,Luxurist,n.
66301,Luxury,n.
66302,Luz,n.
66303,Lyam,n.
66304,Lycanthrope,n.
66305,Lycanthropia,n.
66306,Lycanthropic,a.
66307,Lycanthropist,n.
66308,Lycanthropous,a.
66309,Lycanthropy,n.
66310,Lycea,pl. 
66311,Lyceum,n.
66312,Lyceums,pl. 
66313,Lych gate,
66314,Lyche,a.
66315,Lychee,n.
66316,Lychnis,n.
66317,Lychnobite,n.
66318,Lychnoscope,n.
66319,Lycine,n.
66320,Lycoperdon,n.
66321,Lycopod,n.
66322,Lycopode,n.
66323,Lycopodiaceous,a.
66324,Lycopodite,n.
66325,Lycopodium,n.
66326,Lycotropous,a.
66327,Lyden,n.
66328,Lydian,a.
66329,Lydine,n.
66330,Lye,n.
66331,Lyencephala,n. pl.
66332,Lyencephalous,a.
66333,Lyerman,n.
66334,Lygodium,n.
66335,Lying,p. pr. & vb. n.
66336,Lying-in,n.
66337,Lyingly,adv.
66338,Lyken,v. t.
66339,Lym,n.
66340,Lymail,n.
66341,Lyme grass,
66342,Lymhound,n.
66343,Lymph,n.
66344,Lymphadenitis,n.
66345,Lymphadenoma,n.
66346,Lymphangeitis,n.
66347,Lymphangial,a.
66348,Lymphate,a.
66349,Lymphated,a.
66350,Lymphatic,a.
66351,Lymphatic,n.
66352,Lymphitis,n.
66353,Lymphogenic,a.
66354,Lymphography,n.
66355,Lymphoid,a.
66356,Lymphoma,n.
66357,Lymphy,a.
66358,Lyn,n.
66359,Lyncean,a.
66360,Lynch,v. t.
66361,Lynch law,
66362,Lynched,imp. & p. p.
66363,Lyncher,n.
66364,Lynching,p. pr. & vb. n.
66365,Lynde,n.
66366,Lynden,n.
66367,Lyne,n.
66368,Lynx,n.
66369,Lynx-eyed,a.
66370,Lyonnaise,a.
66371,Lyopomata,n. pl.
66372,Lyra,n.
66373,Lyraid,n.
66374,Lyrate,a.
66375,Lyrated,a.
66376,Lyre,n.
66377,Lyre bird,
66378,Lyric,a.
66379,Lyric,n.
66380,Lyrical,a.
66381,Lyrically,adv.
66382,Lyricism,n.
66383,Lyrid,n.
66384,Lyrie,n.
